molecule_id,smiles,gap
1545,CC12CCC3c4ccc(OS(=O)(=O)[O-])cc4CCC3C1CCC2O,
1546,CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2O,
1547,OCC(O)CF,
1548,C#CC(O)C=CCCCCCCCCC(C)CCCCCCCC,
1549,C#CC(O)C=CCCCCCCCCCCC(C)CCCC,
1550,C#CC(O)C=CCCCCCCCCCCCCCC(C)C,
1551,C#CC(O)C=CCCCCCCCCCC=CCCCCC(C)C,
1552,CC(O)(CC(=O)O)CC(=O)O,
1553,NNCc1cccc(O)c1,
1554,C#CC(O)C=CCCCCCCCCCC=CCCCCCC,
1555,C#CC(O)C=CCCCCCCCCCCCCCCC,
1556,C#CC(O)C=CCCCCCCCCCCCCCCCC,
1557,Cn1c(CCCO)c(CO)c2c1C(=O)C=C(N1CC1)C2=O,
1558,COc1cc(CCN)ccc1O,
1559,COc1cc(CC(N)C(=O)O)ccc1O,
1560,COc1ccc2c(c1)C13CCCCC1C(C2)NCC3,
1561,COCCCN,
1562,Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3,
1563,Cc1cn(C2CC(O)C(CO)O2)c(=O)n(C)c1=O,
1564,CCCn1c(=O)[nH]c(=O)c2[nH]cnc21,
1565,O=[N+]([O-])c1cccc(B(O)O)c1,
1566,O=C(O)CC[N+](=O)[O-],
1567,NC(=O)c1cccc(N=O)c1,
1568,COc1cc2c(cc1CC=C(C)C)C1Oc3cc(O)ccc3C1CO2,
1569,NCC#Cc1ccccc1,
1570,O=C(O)CCP(=O)(O)O,
1571,CN1C2CCC1CC(OC(=O)c1cc(Cl)cc(Cl)c1)C2,
1572,Cc1cc(CCCOc2c(C)cc(-c3noc(C(F)(F)F)n3)cc2C)on1,
1573,Nc1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,
1574,O=c1cc(-c2ccc(Br)cc2)oc2ccccc12,
1575,CN1C2CCC1CC(OC(c1ccccc1)c1ccc(Cl)cc1)C2,
1576,CN1C(=O)CN=C(c2ccc(Cl)cc2)c2cc(Cl)ccc21,
1577,COc1cc(C2c3cc4c(cc3CC3COC(=O)C32)OCO4)cc(OC)c1O,
1578,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC([NH3+])C(O)C(C)O1,
1579,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,
1580,COC1C(N)CC2OC1(C)n1c3c(O)cccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,
1581,CCCCCC(O)C=CC=O,
1582,Brc1c(Br)c(Br)c2n[nH]nc2c1Br,
1583,O=c1[nH]oc2c1CNCC2,
1584,OCC1C(O)C(O)C(O)c2cn[nH][n+]21,
1585,O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc21,
1586,O=C(O)CCC(=O)CCC(=O)CCC(=O)O,
1587,CC(=O)NC1C(N)C=C(C(=O)O)OC1C(O)C(O)CN,
1588,NS(=O)(=O)c1ccc(C(=O)NCc2cccc(F)c2F)cc1,
1589,NCCc1ccc(S(=O)(=O)F)cc1,
1590,Nc1ccccc1SCCCCP(=O)(O)O,
1591,O=P(O)(O)C=CCCSc1cc(F)ccc1O,
1592,O=S(CCCCP(=O)(O)O)c1ccccc1O,
1593,O=P(O)(O)C=CCCSc1ccccc1O,
1594,NC1=NC(=C2CCC(N)CC2)C=N1,
1595,NS(=O)(=O)c1ccc(/N=N/C2=c3cc(Br)ccc3=NC2=O)cc1,
1596,CCC(CC)C(=O)Nc1cc(C(=O)O)ccc1NC(C)=O,
1597,O=C(O)CCC(CSc1ccc(Cc2ccccc2)cc1)NC(=O)CCCCCCc1ccccc1,
1598,C[Si](C)(C)c1ccc(B(O)O)cc1,
1599,CC1(C)CCC(c2cnc3ccccc3c2)c2cc(C(=O)Nc3ccc(C(=O)O)cc3)ccc21,
1600,O=C1N=c2ccc3ncsc3c2=C1CNc1ccc(S(=O)(=O)Nc2ccccn2)cc1,
1601,COc1ccc2ncnc(NCc3ccc4c(c3)OCO4)c2c1,
1602,COc1cc2ncnc(Nc3cccc(SC)c3)c2cc1OC,
1603,COc1ccc2c(c1)CN(C(=O)CCN1CCC(Cc3ccccc3)CC1)CCS2,
1604,O=C(O)CCC(NC(=O)c1ccc(S(=O)(=O)N2CCCC2C(=O)O)cc1)C(=O)O,
1605,CC(C)CC(CN1CC(=O)C(NC(=O)C(CC(C)C)NC(=O)OCc2ccncc2)C1)NC(=O)OCc1ccccc1,
1606,CC(=O)Nc1ccc(OC(=O)c2ccc(N=C(N)N)cc2)cc1,
1607,[H]/N=C(\N)c1ccc(CS(=O)(=O)F)cc1,
1608,Nc1ccc2c3c(cccc13)C(=O)NC2=O,
1609,CC(=O)NC1C(N)C=C(C(=O)O)OC1C(O)C(O)CO,
1610,Nc1nc(C(F)(F)F)ncc1COP(=O)(O)OP(=O)(O)O,
1611,Cc1nc2cccc(F)c2c(N)c1CSCc1cccc(C(O)(O)C(F)(F)F)c1,
1612,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(CC(C)C)NC(=O)c1cccc(N)c1,
1613,[H]/N=C(\N)c1ccc(N)cc1,
1614,NCCCCP(=O)(O)O,
1615,Nc1ccncc1,
1616,CC(=O)OC1=C2CCC3C4CCC(=O)C4(C)CCC3C2(C)CCC1=O,
1617,COC1=C2CCC3C4CCC(=O)C4(C)CCC3C2(C)CCC1=O,
1618,O=C(O)c1cc[c]([Hg][Cl])cc1,
1619,Oc1ccc(Cl)c(O)c1,
1620,Cc1cc(O)ccc1Cl,
1621,Cc1ncc2ccccc2c1C#N,
1622,C[N+]1(C)CCC(OC(=O)C(c2ccccc2)c2ccccc2)CC1,
1623,CC1OC(O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,
1624,O=C([O-])C(O)CC(O)C(O)C(=O)[O-],
1625,O=C(O)C(O)CC(O)C(O)C(=O)O,
1626,COc1cc(CC(=O)O)ccc1O,
1627,O=C([O-])C=C(C(=O)[O-])C(O)C(=O)[O-],
1628,O=C(O)C=C(C(=O)O)C(O)C(=O)O,
1629,NNC(=O)c1ccc(O)cc1,
1630,CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2O,
1631,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)Nc1ccc(O)cc1,
1632,OCc1cnc[nH]1,
1633,NC(=[NH2+])c1cc2c(I)cccc2s1,
1634,[H]/N=C(\N)c1cc2c(I)cccc2s1,
1635,COc1ccc(CCN)cc1O,
1636,[H]N=S(C)(CC(CC(C)C)C(=O)NC1Cc2cn(c3ccccc23)CCCCCCNC1=O)=N[H],
1637,O=C1C=Cc2c1cccc2[N+](=O)[O-],
1638,CCCCCCCCCc1ccc(O)cc1,
1639,COC1(C(=O)O)CC(OC(C)=O)C(NC(C)=O)C(C(O)C(O)CO)O1,
1640,CCCCCCCCCCOCCC(=O)O,
1641,O=C(O)CCCCCC(=O)CCC(=O)O,
1642,N#Cc1c(-c2ccccc2)no[n+]1[O-],
1643,O=P(O)(O)Oc1ccc(Cc2ccc(OP(=O)(O)O)cc2)cc1,
1644,NCCCCNC(=O)c1ccc(S(N)(=O)=O)cc1,
1645,NS(=O)(=O)c1ccc(C(=O)NCCCCNCS)cc1,
1646,Nc1ncnc2c1ncn2C1OC(C(=O)NC2CC2)C(O)C1O,
1647,COc1ccc(C2c3cc4c(c(OC5OC(CO)C(O)C(O)C5O)c3CC3COC(=O)C32)OCO4)cc1OC,
1648,NCCSCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,
1649,NC(=O)CCC(N)C(=O)NS(=O)(=O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,
1650,CCC=CCC=CCC=CCC=CC=CC(O)CCCC(=O)O,
1651,CCCCCC=CCC=CCC=CC=CC1CCCC(=O)O1,
1652,CCCCCCCCC=CCC=CC=CC(O)CCCC(=O)O,
1653,CCCCCC(O)C=CC=CC=CC=CC(O)CCCC(=O)O,
1654,CCCCCC=CCC=CC=CC=CC(O)C(O)CCCC(=O)O,
1655,CCCCCC=CCC=CCC=CC=CC(O)CCCC(=O)O,
1656,CCCCCC=CCC=CCC=CC=CC(CCCC(=O)O)OO,
1657,CC1(C)CCC=[N+]1[O-],
1658,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,
1659,CCCCCC=CCC=CCC=CCC#CCCCC(=O)O,
1660,CCCCCC=CCC=CCC=CCC1OC1CCCC(=O)O,
1661,O=C(O)c1cc(=O)c2c(Cl)cc(Cl)cc2[nH]1,
1662,CCCCCC#CCC#CCC#CCC#CCCCC(=O)O,
1663,CCCCCCCCC#CCC#CCC#CCCCC(=O)O,
1664,Oc1ccc(-c2nc3ccc(-c4nc5ccc(C6NCCN6)cc5[nH]4)cc3[nH]2)cc1,
1665,CC(C)c1nc(COC(N)=O)n(Cc2ccncc2)c1Sc1cc(Cl)cc(Cl)c1,
1666,COc1ccc(C2=C(OC(C)=O)c3cccn3-c3ccccc3S2)cc1,
1667,COc1ccc(C2=C(OC(=O)N(C)C)c3cccn3-c3ccccc3S2)cc1,
1668,Cc1cc(CCCCCOc2ccc(C3=NCCO3)cc2)on1,
1669,Cc1cc(CCCCCOc2ccc(C3=NC(C)CO3)cc2)on1,
1670,Cc1cc(CCCCCOc2ccc(C3=NCCO3)cc2Cl)on1,
1671,O=c1[nH]c(NCC(O)C(O)C(O)CO)c(CCCCCP(=O)(O)O)c(=O)[nH]1,
1672,Cc1cc(CCCCCCCOc2ccc(C3=NC(C)CO3)cc2)on1,
1673,Cc1cc(CCCCCCCOc2ccc(C3=NC(C)CO3)cc2Cl)on1,
1674,CN(C)c1cccc2c(S(=O)(=O)O)cccc12,
1675,CN(C)c1nc(N)c(C(=O)N=C(N)N)nc1Cl,
1676,NC(N)=NC(=O)c1nc(Cl)c(N2CCCCCC2)nc1N,
1677,CCN(c1nc(N)c(C(=O)N=C(N)N)nc1Cl)C(C)C,
1678,CN(c1nc(N)c(C(=O)N=C(N)N)nc1Cl)C(C)(C)C,
1679,CCCCCCCCCOc1ccc2[nH]cc(CCN)c2c1,
1680,CC(=O)Nc1sc(S(N)(=O)=O)n[n+]1C,
1681,CCCN(CCc1ccccc1)C(=O)C1OC(C(=O)O)=CC(N)C1NC(C)=O,
1682,NC(=[NH2+])c1ccc2nc[nH]c2c1,
1683,[H]/N=C(\N)c1ccc2nc[nH]c2c1,
1684,NC(=O)c1cnn(-c2ccccc2)c1N,
1685,Nc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,
1686,CCOC(=O)c1nn(-c2ccc(C)cc2)c(=O)c2c(N)sc(Br)c12,
1687,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,
1688,O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1Br,
1689,O=[N+]([O-])C1(Br)COCOC1,
1690,NC(=O)c1cncc(Br)c1,
1691,NCCc1c[nH]c2ccc(C(N)=O)cc12,
1692,Nc1ccn(C2OC(CCl)C(O)C2O)c(=O)n1,
1693,O=C([O-])C(=O)CC(O)C(O)C(=O)[O-],
1694,CC1(C)C=Cc2c(O)ccc(C3COc4cc(O)ccc4C3=O)c2O1,
1695,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1OP(=O)(O)O,
1696,CCc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,
1697,Nc1ccc(OP(=O)(O)OCC2OC(n3cc(F)c(=O)[nH]c3=O)CC2O)cc1,
1698,O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1F,
1699,O=c1cc(F)n(C2OC(CO)C(O)C2O)c(=O)[nH]1,
1700,CN(C)CCNC(=O)c1cccc2c(N)c3cccc(F)c3nc12,
1701,O=P(O)(O)OCCCc1c[nH]c2ccc(F)cc12,
1702,O=C(O)c1cc2cc(F)ccc2[nH]1,
1703,O=c1[nH]c(=O)n(C2OC(CO)C(O)C2O)cc1F,
1704,C#CC=CC(O)CCCCCCCCCCC(C)CCCC,
1705,CCCCCC(O)CCCC(=O)[O-],
1706,CCCCCC(O)CCCC(=O)O,
1707,O=C(O)Cc1c[nH]c2ccc(O)cc12,
1708,CC1(CO)OC(C)(n2cc(CO)c(=O)[nH]c2=O)C(C)(C)C1(C)O,
1709,O=c1[nH]c(=O)n(C2OC(CO)C(O)C2O)cc1O,
1710,O=C(O)C(=O)Nc1ccc(I)cc1C(=O)O,
1711,Nc1ncnc2c1c(I)cn2C1OC(CO)C(O)C1O,
1712,CCCCCC=CCC=CCC=CC=CC(=O)CCCC(=O)O,
1713,COc1ccc2[nH]cc(CCN(C)C)c2c1,
1714,COc1ccc2[nH]cc(CCN)c2c1,
1715,Cc1cn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)nc1N,
1716,Cc1cn(C2CC(O)C(CO)O2)c(=O)nc1N,
1717,CC1(c2ccc(Oc3ccccc3)cc2)C(=O)NC(=O)NC1=O,
1718,Cc1ccc2[nH]cc(CCN(C)C)c2c1,
1719,Cc1cn(C2(C)OC(C)(CO)C(C)(O)C2(C)O)c(=O)nc1N,
1720,NC(=O)NN=Cc1ccc([N+](=O)[O-])o1,
1721,O=Nc1c(NCC(O)C(O)C(O)CO)[nH]c(=O)[nH]c1=O,
1722,O=CC(O)C(O)C(O)C(S)CO,
1723,Cc1ccc(S(=O)(=O)OCC2OC(n3cnc4c(N)ncnc43)CC2O)cc1,
1724,CC12CCC(=O)CC1CCC1C2CCC2(C)C(OC(=O)CBr)CCC12,
1725,CC(=O)NC(CCC(=O)C(=O)O)C(O)C(O)C(O)CO,
1726,O=c1[nH]c2cc(Cl)c(Cl)cc2[nH]c1=O,
1727,CC(C)=CCc1c(O)c(CC=C(C)C)c2c(c1O)C(=O)C(O)C(c1ccc(O)cc1)O2,
1728,CC(C)=CCc1c(O)c(CC=C(C)C)c2oc(-c3ccc(O)cc3)c(O)c(=O)c2c1O,
1729,[H]/N=C(\N)N(O)c1ncnc2c1ncn2C1OC(CO)C(O)C1O,
1730,C=C1C2=C(CC1(C)CC=CC(C)=CC(=O)O)C(C)(C)CCC2,
1731,CCCCCCCCCCCC(CC(=O)O)c1c(C)c(C)cc2c1nc1c(=O)[nH]c(=O)nc-1n2CC(O)C(O)C(O)COP(=O)(O)O,
1732,O=c1[nH]c2ccccc2c2ccccc12,
1733,O=C(O)c1ccc2cc(C(F)(F)P(=O)(O)O)ccc2c1,
1734,Cc1c(CC(CO)CO)[nH]c(=O)[nH]c1=O,
1735,O=c1cnn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,
1736,CC(Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,
1737,COc1cc2c(CCNC(C)=O)c[nH]c2cc1Cl,
1738,CN(C)c1ncnc2[nH]ccc12,
1739,NCC(O)c1cc(O)c(O)cc1F,
1740,O=Cc1c2[nH]c3ccccc3c2cc2[nH]c3ccccc3c12,
1741,COc1cc2c(CCNC(C)=O)c[nH]c2cc1O,
1742,Cc1c(CCCO)[nH]c(=O)[nH]c1=O,
1743,CCCCCC(O)C=CC1C(O)CC(O)C1CC(=O)CCCCC(=O)O,
1744,COc1ccc2[nH]c3c(c2c1)CCNC3,
1745,CNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,
1746,CCCCCCNc1ncnc2nc[nH]c12,
1747,O=Nc1ccc2oc(=O)ccc2c1,
1748,C=CCN1CC(C(=O)N(CC)CC)C=C2c3cccc4[nH]cc(c34)CC21,
1749,CC(=O)NC1C(OCC(O)C(O)C(O)C(O)C=O)OC(CO)C(O)C1O,
1750,O=P(O)(O)OCC1OC(n2cnc3c(OP(=O)(O)O)ncnc32)C(O)C1O,
1751,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)COC(=O)CCC(=O)O)C2(C)C=CC(=O)C=C12,
1752,C=CC1(C)CC(=O)C2C(C)(CC(O)C3C(C)(C)CCCC32C)O1,
1753,CCCCCCCCCCCC=CC(C)(C)C=CCCCC(=O)O,
1754,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)CC4)OC(C)C(C)C3=O,
1755,O=c1cc(-c2ccccc2)oc2c(O)c(O)ccc12,
1756,CCC(CC)n1ccc2c3c(N)nc(N)nc3ccc21,
1757,Cn1c(=O)c2c(ncn2CCCl)n(C)c1=O,
1758,CC1=C(C(=O)O)N2C(=O)C(N)C2SC1,
1759,O=C(O)c1cc(=O)c2ccc(Cl)cc2[nH]1,
1760,CC1(C)C(=O)C=CC2(C)C1CC(O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321,
1761,CC1(C)C(=O)C=CC2(C)C1CC(=O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321,
1762,C=CC1(C)CC(=O)C2C3(C)CCCC(C)(C)C3C(O)C(O)C2(C)O1,
1763,C=CC1(C)CC(=O)C2(O)C3(C)CCCC(C)(C)C3C(O)C(O)C2(C)O1,
1764,O=C1CC(c2ccc(O)cc2)Oc2cc(O)ccc21,
1765,O=C1CC(c2ccccc2)Oc2cc(O)ccc21,
1766,Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,
1767,O=[N+]([O-])c1cccc2cn[nH]c12,
1768,[H]/N=C(\N)n1cc2cccc([N+](=O)[O-])c2n1,
1769,COC(=O)C(C)(C)C(O)C(C)C(=O)C(C)(C)C=CC(=O)NC(CC(C)C)C(O)C(C)C=C(C)C(O)C(C)CCC(O)C(C)C(=O)NC(C(C)O)C1OC(=O)C(C(O)C(=O)O)NC(=O)C=CC=CCCC=CC=CCC2CC(C)CC(CC(O)C(C)C(O)C(C)=CC(C)C(O)C(C)=CCC(OC(=O)CC(O)C(=O)O)C1C)O2,
1770,CCCCCC(O)C=CC=CC=CC(O)CC=CCCCC(=O)O,
1771,CCCCCC=CCC=CC=CC(O)CC=CCCCC(=O)O,
1772,CCCCCCCCC#CCC#CCCCCCCC(=O)O,
1773,OC1Cc2cc3c(ccc4ccccc43)cc2C(O)C1O,
1774,CCCCCC=CCC=CCC1OC1CC=CCCCC(=O)O,
1775,Cn1c(=O)c2c(nc(C=Cc3cccc(Cl)c3)n2C)n(C)c1=O,
1776,Nc1ncnc2c1nc(Sc1ccc(Cl)cc1)n2C1OC2COP(=O)([O-])OC2C1O,
1777,Nc1ncnc2c1nc(Sc1ccc(Cl)cc1)n2C1OC2COP(=O)(O)OC2C1O,
1778,Nc1ncnc2c1nc(Sc1ccc(Cl)cc1)n2C1OC2COP(=O)([O-])OC2C1O.[Na+],
1779,NCCCCCCNc1nc2c(N)ncnc2n1C1OC2COP(=O)(O)OC2C1O,
1780,NCCCCCCNc1nc2c(N)ncnc2n1C1OC(COP(=O)(O)O)C(O)C1O,
1781,Cn1c(=O)c2[nH]c(-c3ccc(S(=O)(=O)O)cc3)nc2n(C)c1=O,
1782,Nc1nc2c3ncnc2n1C1OC(COP(=O)(OP(=O)(O)O)OCC2OC(N3)C(O)C2O)C(O)C1O,
1783,Nc1ncnc2c1nc(Br)n2C1OC2COP(=O)([O-])OC2C1O,
1784,Nc1ncnc2c1nc(Br)n2C1OC2COP(=O)(O)OC2C1O,
1785,O=P(O)(O)OP(=O)(O)OCC1OC(n2cnc3c(NBr)ncnc32)C(O)C1O,
1786,Cn1c(=O)c2[nH]c(C3CCCC3)nc2n(C)c1=O,
1787,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)c2cc1N(C)C,
1788,CCCCN1C(=O)C(C)C(=O)c2[nH]c(COC)nc21,
1789,Cn1c(=O)c2[nH]c(-c3ccccc3)nc2n(C)c1=O,
1790,Oc1cccc2cccnc12,
1791,Nc1ncnc2c1nc(CS)n2C1OC2COP(=O)(O)OC2C1O,
1792,CCCCCC=CCC=CCC(O)C=CC=CCCCC(=O)O,
1793,CCCCCC=CC=CC(O)CCCCCCCC(=O)O,
1794,CCCCCC=CC=CC(CCCCCCCC(=O)O)OO,
1795,CCCCCC=CCC1OC1CCCCCCCC(=O)O,
1796,CCCCCCCCC=CCCCCCCCC(N)=O,
1797,CCCCCC#CCC#CCCCCCCCC(=O)O,
1798,Nc1ncnc2c1ncn2C1CCCCO1,
1799,c1ccc(CNc2c3c(nc4ccccc24)CCCC3)cc1,
1800,CC(C=Cc1c(C)cc(O)cc1C)=CC=CC(C)CC(=O)O,
1801,Nc1c2c(nc3ccccc13)CCCC2,
1802,CC(=O)NC1C(O)C=C(C(=O)O)OC1C(O)C(O)CN,
1803,CN(C)CCNC(=O)c1cccc2nc3cccc(Br)c3nc12,
1804,COC1(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CN)O1,
1805,C=CC1(C)CC(=O)C2C(C)(O1)C(OC(C)=O)C(O)C1C(C)(C)CCC(O)C12C,
1806,COc1c(O)ccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,
1807,CC(O)Cn1cnc2c(N)ncnc21,
1808,CC(C)=CCCC(C)=CCCC(C)=CCONC(=O)CP(=O)(O)O,
1809,Cc1ccccc1CC(=O)Nc1cc(C)c(S(=O)(=O)NCC(=O)O)c(C)c1,
1810,CN(C)CCCOc1ccc(-c2nc3ccc(-c4ccc5nc(-c6ccc(OCCCN(C)C)cc6)[nH]c5c4)cc3[nH]2)cc1,
1811,Cc1ncc(COP(=O)(O)O)c(CNC(CO)C(=O)O)c1O,
1812,O=C(O)CNS(=O)(=O)c1ccc(N2CCC(c3ccccc3)CC2)cc1,
1813,C=CCN(C)CCCCCCOc1ccc(C(=O)c2ccc(Br)cc2)c(F)c1,
1814,O=C(NCP(=O)(O)O)OCc1ccccc1,
1815,CNC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)C(F)(F)C(F)(F)F,
1816,C[Se]CC(=O)[O-],
1817,C[Se]CC(=O)O,
1818,C[Te]CC(=O)[O-],
1819,C[Te]CC(=O)O,
1820,[H]/N=C(\N)c1ccc(C(NC(=O)OCc2ccccc2)P(=O)(O)O)cc1,
1821,NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCCNc1ccncc1,
1822,Nc1ncnc2c1c(I)cn2C1CC(N)C(O)C1O,
1823,CNc1ccc2oc(CC3OC4(CCC3C)OC(C(C)C(=O)c3ccc[nH]3)C(C)CC4C)nc2c1C(=O)O,
1824,NCCNS(=O)(=O)c1cccc2c(Cl)cccc12,
1825,NCC1OC(C23CC4CC(CC(C4)C2)C3)Cc2c1ccc(O)c2O,
1826,c1cncc(OCC2CCN2)c1,
1827,OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,
1828,CC1OC(=O)c2c(O)cc(O)cc2C=CCC2CC(=O)CCC21,
1829,CNc1ccc2oc(CC3OC4(CCC3C)OC(C(C)C(=O)c3ccc[nH]3)C(C)CC4C)nc2c1C(=O)[O-],
1830,CC(C)C(NC(=O)N(C)Cc1ccccn1)C(=O)NC(Cc1ccccc1)C(O)(O)C(F)(F)C(Cc1ccccc1)NC(=O)C(NC(=O)N(C)Cc1ccccn1)C(C)C,
1831,CC1=C(C)C(=O)C(CCCCC#CCCCC#CCO)=C(C)C1=O,
1832,NC1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1,
1833,[H]/N=C(\N)C(C)(C)/N=N/C(C)(C)/C(N)=N/[H],
1834,CNC(=O)C1OC(n2cnc3c(NCc4ccc(N)cc4)ncnc32)C(O)C1O,
1835,Nc1nc(NC2CC2)c2ncn(C3C=CC(CO)C3)c2n1,
1836,CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,
1837,Nc1ncnc2nc(-c3ccc(N4CCOCC4)nc3)cc(-c3cccc(Br)c3)c12,
1838,CCCCCc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1,
1839,CC1OC(NC2C(CO)OC(NC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,
1840,CCCCCC=CCC=CCC=CCC=CCCCC(=O)NCCCl,
1841,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,
1842,CC(=O)OC1CN2CCC1CC2,
1843,CC(=O)OC1C(=O)OC2C(OC(C)=O)C(=O)OC12,
1844,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,
1845,COP(=O)(NC(C)=O)SC,
1846,CC(=O)Nc1ccc(O)cc1,
1847,CC(=O)Nc1ccc(OC(=O)c2ccccc2O)cc1,
1848,CC(=O)Nc1cc([As](=O)(O)O)ccc1O,
1849,CC(=O)Nc1nnc(S(N)(=O)=O)s1,
1850,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(/N=N/N(CCOC(C)=O)Cc2ccccc2)c1,
1851,CCOCN(C(=O)CCl)c1c(C)cccc1CC,
1852,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,
1853,CC(=O)NO,
1854,CC(=O)NC(C(=O)NC(C(=O)NC(CC(C)C)C(O)CC(=O)NC(C)C(=O)NC(CC(C)C)C(O)CC(=O)O)C(C)C)C(C)C,
1855,CC(=O)NC(CC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(C(=O)NC(CC(=O)O)C(=O)Nc1ccc2c(C)cc(=O)oc2c1)C(C)C,
1856,CC(=O)OC(C)C[N+](C)(C)C,
1857,CC(=O)NC(CSCC=C(C)CCC=C(C)CCC=C(C)C)C(=O)O,
1858,CC(=O)NC(CC(C)C)C(=O)O,
1859,CC(=O)OC(CC(=O)O)[N+](C)(C)C,
1860,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1O,
1861,COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(OC(C)=O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1OC(C)=O,
1862,CCC(C(=O)NC(=O)NC(C)=O)c1ccccc1,
1863,CC(=O)NC(Cc1ccccc1)C(=O)O,
1864,COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(C)=O)C(C)O2)C(N(C)C)C1O,
1865,CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,
1866,CC(=O)NC(Cc1c[nH]c2ccccc12)C(N)=O,
1867,CCOC(=O)C(Cc1ccc(O)cc1)NC(C)=O,
1868,CC(=O)NCCCCCC(=O)O,
1869,O=C(O)C(=O)Nc1cccc(-c2nn[nH]n2)c1,
1870,NC(C(=O)O)C1CC(Cl)=NO1,
1871,CCC1(O)CC(OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,
1872,CC(=O)OC(C)C(=O)OCC[N+](C)(C)C,
